,CRASH TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,distance,severity,polar sentiment,neutral sentiment,target
9828,2282,40.57299481931106,-73.92755129468055,0,0,0,0,0,1,0,0,4312615,1764,33.875415931535485,0.29204139289270864,0.8771615241628761,0
9829,1662,40.88231551110281,-74.69419583070845,0,0,1,0,1,0,1,0,4308841,2738,68.03847604422748,0.4645625375647553,0.7841528681589207,0
9830,851,40.56795220298049,-74.19520901388411,0,1,0,0,0,0,0,1,4319821,619,31.04740799835919,0.18688857260654562,0.511838191119759,0
9831,1762,40.743679698821,-74.35618289227575,0,0,1,0,0,0,0,0,4326430,5552,58.10066916257235,0.060128726852917314,0.7073299550436216,0
9832,990,40.81527930914596,-73.82940525185907,1,0,0,0,1,0,0,1,4306093,6836,47.407925717343986,0.1956675592121091,0.6932108729918202,0
9833,1359,40.82357700017032,-74.22888595684661,1,0,0,0,1,1,0,1,4306767,7406,40.27181311152024,0.1853939154227009,0.662072957501389,0
9834,2042,40.69568741380517,-73.94149416702575,0,0,1,0,0,0,1,0,4318629,2365,41.62944392105399,0.09133504493099702,0.6182714050282375,0
9835,1638,40.752939884413564,-74.47860408465054,0,0,0,0,0,0,1,0,4326576,5718,52.24544172626136,0.11820831756822844,0.6400272455133282,0
9836,1901,40.82198963377017,-73.63330283514675,0,1,0,1,0,0,0,0,4302051,1709,32.26423501205599,0.24590122748601856,0.7991185766221258,0
9837,1470,40.79570402676474,-74.24976907603994,0,0,0,0,0,0,0,0,4311249,5977,22.321030995772738,0.14864855844197983,0.6838868372180936,0
9838,802,40.89119000539806,-74.59005500468204,0,0,0,1,0,0,0,0,4322672,803,39.61068966330869,0.3683659686964639,0.8467251282914285,0
9839,1068,40.73252204526326,-74.84795877970262,0,1,0,1,0,0,0,0,4310828,8920,32.12185970728871,0.1380874814924497,0.8224835798103619,0
9840,1055,40.871499312924854,-73.52714874368087,0,0,0,0,0,0,1,1,4321437,7264,57.24152963912497,0.25473422554588476,0.7321420621861175,0
9841,2189,40.94095058079068,-74.11012021822873,0,0,0,1,0,0,0,0,4310277,9375,34.88488017528714,0.3115664252159115,0.8556127625361053,0
9842,840,40.82227612055188,-73.88438954187436,0,1,0,0,0,0,0,1,4321242,7167,41.467680841285265,0.40404054354616825,0.4622580917020016,0
9843,1208,40.663708320193685,-73.22131303551843,0,1,0,1,0,1,0,0,4304061,8117,33.143392594234314,0.2294638066604886,0.7089811143047545,0
9844,1906,40.81283039579496,-73.60522636625329,1,0,0,1,1,0,0,0,4321386,804,52.291873580689874,0.15420765228083794,0.5041581437805883,0
9845,1805,40.86045648006228,-74.26455761642033,0,0,0,1,1,0,0,0,4326934,8021,45.0888221728395,0.20976960904960656,0.853430650142805,0
9846,1060,40.73580183245399,-74.14793079487472,0,0,0,0,0,0,0,0,4318529,303,46.52350633478529,0.14602541389191326,0.46167145970659074,0
9847,1230,40.86614408599496,-73.39290753094323,0,0,0,0,1,0,1,1,4322102,6544,56.50901712262668,0.30476017897851504,0.774169675329417,0
9848,2031,40.646005888580824,-74.72214651942014,0,0,0,0,0,0,0,0,4312992,8750,6.981371387591526,0.42436472561805294,0.9623739976268465,0
9849,909,40.68583169833602,-73.87888500506845,0,1,0,0,0,0,0,0,4311707,8117,48.31704549242787,0.18394803182226288,0.5474160969423454,0
9850,1852,40.56692587926418,-74.35735657686763,0,0,0,0,0,0,0,0,4318153,4300,40.79743476165079,0.18054885342858387,0.4092715792579895,0
9851,1121,40.57481775456027,-74.74209761133886,0,1,0,1,0,0,0,0,4312287,8983,48.7044088536554,0.10626900044198538,0.6723608319991767,0
9852,753,40.821004456978024,-73.2221380429562,0,1,1,0,0,0,0,0,4310804,7388,43.4028717830311,0.2583519781731594,0.4944949432064809,0
9853,1119,40.85355018237595,-73.56213023165768,0,0,0,0,0,0,0,0,4310812,2819,34.41592703586123,0.3355352015957562,0.6457693547398506,0
9854,1013,40.57673900992215,-74.08689720562933,0,1,0,0,0,0,0,1,4319749,517,33.42961896617635,0.2155477258599906,0.4257553704861329,0
9855,2312,40.78188961169238,-73.02620569485177,1,0,1,0,0,1,1,0,4312708,1001,49.51574220717969,0.2686904032239924,0.8634920415910925,0
9856,1671,40.828886794115824,-73.57750947448433,0,0,0,0,0,1,1,0,4307341,968,45.43437305397228,0.0331012786574323,0.6450953928127781,0
9857,1585,40.64888871202062,-74.65747414117054,1,0,0,0,0,1,0,0,4302402,7193,22.286806460755688,0.2325296650043671,0.5005839769459537,0
9858,1535,40.86351647575812,-73.33204754464526,0,0,0,0,1,0,1,1,4322222,5801,55.74202129835259,0.40371215364110036,0.7921133074940063,0
9859,1606,40.58999558946583,-74.59471850380051,1,0,0,0,0,1,0,0,4302737,7713,28.621519336839516,0.2618162378630368,0.4195537180163418,0
9860,1856,40.79192345759568,-73.67309762451319,0,0,0,0,0,0,0,0,4321401,7654,59.4755315234551,0.23057575843984446,0.5803011296709669,0
9861,982,40.757345649366194,-73.6101313010405,1,0,0,0,1,0,0,1,4305646,7016,48.5946024491361,0.2601993627889827,0.7109933249028064,0
9862,1788,40.619332841868705,-74.35699837690322,0,1,0,0,0,0,1,0,4313535,8385,14.609249381338794,0.3875278233895182,0.8547539930354149,0
9863,906,40.93351398332632,-73.60895560680981,0,0,1,0,0,0,0,0,4316494,1450,20.046571251245958,0.2721032959176887,0.8390512847070399,0
9864,1800,40.76959581283922,-73.87856249771592,0,0,1,0,0,0,0,0,4327906,4445,63.703752983527664,0.23018689108490592,0.8136502321070709,0
9865,1576,40.64441260777453,-74.12484634815407,1,1,0,0,0,0,0,0,4313391,8765,43.29627928108235,0.1871427563677126,0.5688158022527026,0
9866,2206,40.75676593695885,-73.91851821312576,0,0,0,1,0,0,1,0,4322539,7161,52.07977028756845,0.1948091404352148,0.657144103800852,0
9867,952,40.948166403202855,-74.10679187023831,0,0,1,0,0,0,0,0,4316739,523,49.40652178942196,0.09951562139000011,0.6716623741637604,0
9868,1706,40.80374719053554,-74.6684613632987,0,0,0,1,1,0,1,1,4311275,5390,18.554014632644808,0.10929893889638131,0.7545410669734438,0
9869,541,40.932461589215954,-73.95350060809889,0,0,1,0,0,0,0,0,4311944,5972,8.918003384457123,0.29822075871214754,0.9124539611816644,0
9870,1108,40.57862852726152,-73.1707610695391,0,1,0,0,0,0,1,0,4314898,7375,40.46679737880141,0.2664373481768127,0.5127928578415455,0
9871,2276,40.81281052907548,-73.36202146738516,0,0,0,0,0,0,0,0,4319132,3220,30.029539264751783,0.08851465527978424,0.5790968583219027,0
9872,707,40.93187094657753,-73.96992216052924,0,0,1,0,0,0,0,0,4311993,5786,10.104530272228423,0.31861213109086733,0.936003456663798,0
9873,1115,40.85483373721594,-74.04273538500281,0,0,1,0,0,0,1,0,4316436,799,57.46880496225245,0.05120617742670436,0.6377258862647528,0
9874,939,40.522759172278526,-74.21350020660371,0,0,0,1,0,0,0,1,4305789,1140,46.871177947697035,0.12350292185245695,0.491561221539997,0
9875,1114,40.88180688697701,-73.83442009512427,0,0,0,0,0,0,0,1,4319606,8031,57.47943073067565,0.29470287035955844,0.6362310285265202,0
9876,2052,40.84917512195213,-74.2171417722535,0,0,1,0,1,0,1,0,4310549,744,68.99910225361955,0.09184878286699161,0.6254123261806341,0
9877,1818,40.729036886934864,-74.31537156369163,0,0,0,0,0,0,0,0,4322626,7681,40.24411218182899,0.16661916198895882,0.5366498336576484,0
9878,1554,40.544620245530915,-73.76376192434243,0,1,0,0,0,0,0,0,4329164,5316,42.76851673776859,0.47423711304995575,0.5592439950437891,0
9879,1752,40.74053309879076,-73.8076946962513,0,1,0,1,1,0,0,0,4302748,2343,27.125475540434888,0.24180729183365127,0.9580558294697982,0
9880,1590,40.720377765352914,-74.81859811011324,0,1,0,0,0,0,0,0,4311703,8795,13.016744080972332,0.3092247944402374,0.9433344907253883,0
9881,2036,40.64947559951305,-74.64376861379996,1,1,0,0,0,0,1,0,4313160,8705,7.376971306574067,0.42062233370877644,0.9340630528184389,0
9882,1474,40.83751502011082,-74.2982414874343,0,0,0,1,0,0,1,1,4311076,4768,20.118011287144842,0.17356834084935588,0.7053548939182699,0
9883,1631,40.632879133023195,-74.11081359083035,0,0,0,0,0,0,1,0,4327701,5205,50.88150965597698,0.25197181378317407,0.6021222741907613,0
9884,1923,40.94270294890745,-73.58472188215488,0,1,1,0,0,1,1,0,4308170,1329,50.29264296023261,0.09574699389896085,0.7238501165297059,0
9885,2302,40.72305934628169,-74.13374588888367,0,0,0,0,0,0,1,0,4322595,7900,51.193528448278016,0.08730599699521484,0.6060406805126652,0
9886,1650,40.65356821342546,-74.18278308290608,0,0,0,0,0,0,1,0,4327388,5172,52.78641212924749,0.20380111208485469,0.6139423258658184,0
9887,1742,40.64392525336177,-73.37438408823049,0,1,0,0,0,0,0,0,4302494,2642,22.799555674201745,0.3541669240904942,0.7468667584890537,0
9888,1012,40.97906168800484,-74.44930755776163,1,0,0,0,1,0,0,1,4307357,6328,44.053110247231395,0.013231781081517402,0.6429386773978137,0
9889,1838,40.85880807884107,-73.28658513309924,0,0,0,1,0,0,1,0,4322343,5125,54.93929259613814,0.49310922056537243,0.8063059750433622,0
9890,905,40.68889939105788,-73.8641104181103,0,1,0,0,0,0,0,0,4311686,8101,48.19707559725061,0.1855593511878967,0.5461962769093955,0
9891,549,40.84170494673395,-74.72517598717776,0,0,0,0,0,0,0,1,4322450,710,33.470937977312424,0.41077423111205524,0.8483243381750212,0
9892,2112,40.72647764895978,-74.07671021605634,1,1,0,0,0,0,1,0,4313591,8582,15.075538814996003,0.38089208438852545,0.7546346061205677,0
9893,1933,40.859328692393504,-74.36330185398468,0,0,1,0,1,0,1,0,4310026,1355,68.70478507343962,0.20604102561908227,0.6740473397150346,0
9894,1030,40.98921708415827,-74.59368829056322,0,0,0,0,1,0,0,1,4308518,5798,54.905376667092625,0.07793952073742015,0.6667969085513867,0
9895,538,40.77250924013601,-74.6138757188817,1,1,1,0,0,0,0,1,4321702,7585,12.415695939954247,0.25924436064078304,0.5129086802139522,0
9896,1344,40.78042671428875,-74.43298828180335,0,0,1,1,0,0,1,0,4317413,815,58.47722606602573,0.056780425884304105,0.6144062400136157,0
9897,1266,40.86814954573178,-73.22553869979178,0,1,0,0,0,1,0,1,4320104,7395,65.18071853114682,0.37941045918761584,0.5628117876320083,0
9898,1731,40.85370779113036,-74.53882252143192,1,0,0,0,0,0,0,1,4305650,7139,20.91074939503222,0.1529764229145484,0.7321714742560698,0
9899,2107,40.805502571705176,-74.10236442520794,0,0,0,1,0,0,0,0,4325395,7828,53.03560834790703,0.1088435323075533,0.8427359245633569,0
9900,1740,40.64971318822198,-73.3997963449422,0,1,0,0,0,0,0,0,4302511,2631,23.03869762580578,0.3476030598985961,0.7606745116585526,0
9901,1049,40.8650458207044,-73.94446773949105,0,0,0,0,0,0,0,1,4319835,8036,50.3699780181534,0.2694343056220015,0.636188747097084,0
9902,839,40.753219813979655,-73.77550628925644,0,0,0,0,0,0,0,0,4316039,7940,16.59234364667128,0.2224881688865631,0.9620324220553449,0
9903,1746,40.52014517860923,-74.43869453909795,1,0,0,0,0,1,0,0,4317711,4379,42.82474941218944,0.1946348848420574,0.40896190630776624,0
9904,1126,40.670031547304,-73.2246947569044,0,0,0,1,0,1,0,0,4303726,7954,33.1516358571657,0.1954127076765899,0.6829213251457549,0
9905,2114,40.72847035164962,-74.06203555736087,1,1,0,0,0,0,1,0,4313602,8579,15.274766709476953,0.37986392247260825,0.7499912550547365,0
9906,1990,40.63363818418705,-74.17040977993013,0,1,0,1,1,0,1,0,4303398,1863,29.0,0.16209798307291545,0.5481592182126033,0
9907,1487,40.83532404977219,-74.3134986349941,0,0,0,1,0,0,1,1,4311091,4794,19.86175396567274,0.1707259722613619,0.707667014714999,0
9908,1839,40.541409361886565,-73.57165437820822,0,0,0,0,0,1,0,0,4314134,2515,36.44534585699928,0.2076769866366814,0.8136843283349109,0
9909,1025,40.869204128985295,-73.93336027820324,0,0,0,0,0,0,0,1,4319936,7910,52.473286364678664,0.30956665650015663,0.6039775507893959,0
9910,1779,40.606174805950076,-74.54709511823809,1,0,0,1,0,0,0,1,4303557,8045,26.895849340802744,0.27372420224660665,0.47139662468818927,0
9911,831,40.808663631186135,-74.3146546380936,0,0,0,0,0,0,0,1,4320606,8052,26.45464329605211,0.18443392541251435,0.6360465175080586,0
9912,1927,40.6105763365664,-74.18066058250113,0,0,0,0,0,0,0,0,4318327,4109,38.88587353575527,0.1642105629345597,0.4394196633222295,0
9913,2274,40.899153368743995,-73.76416290757855,0,0,0,0,0,0,0,0,4310469,8475,44.692228492203526,0.3530050385779927,0.7621631826917671,0
9914,1024,40.9763338562457,-74.45137184868847,1,0,0,0,1,1,0,1,4307357,6356,43.87451421120265,0.016235590031485392,0.6428136377558995,0
9915,2000,40.84486588108346,-74.0776575797683,0,0,0,1,0,0,0,0,4326649,7782,53.95379178887757,0.12087514652274935,0.9518548348558542,0
9916,1135,40.519347076044006,-74.5772635802474,0,1,0,0,0,0,0,0,4313011,8872,53.8630951623453,0.10800308740686967,0.607074971531437,0
9917,729,40.823718484425704,-73.98342762465474,1,1,0,0,0,0,0,1,4322287,6994,37.28882879382288,0.311438956207553,0.5933163343568432,0
9918,1326,40.836371945272724,-73.15653524136184,0,1,0,0,0,0,1,0,4327776,8968,27.427008692580714,0.0468660342114843,0.8603435863344676,0
9919,1371,40.58355222739399,-74.39611238586532,1,1,0,0,0,0,0,0,4313133,8879,48.797989643281326,0.1434468832865714,0.5906984512839895,0
9920,2244,40.83165548394962,-73.34034011860656,0,0,0,0,0,0,0,0,4319563,2690,34.238103844584664,0.08611992767098144,0.5689301628276531,0
9921,1916,40.62826461456209,-74.56880304161085,0,1,0,0,0,0,1,0,4313288,8572,9.91191802174346,0.4094619037181745,0.9155364096831697,0
9922,2089,40.71461369839377,-74.56867810859357,0,0,0,0,0,0,0,0,4312387,8900,13.51637996003008,0.4019650611180575,0.9371910675661491,0
9923,1857,40.72608373889923,-73.77040293292276,0,1,0,1,1,0,0,0,4302621,2027,27.484124587639936,0.25018883949885506,0.8684782449111028,0
9924,1421,40.6748902090539,-74.0728372557993,0,0,0,0,0,0,0,0,4317329,3551,27.091651066803962,0.2687552453866066,0.5946921664647538,0
9925,1531,40.8635563609499,-73.33297135449783,0,0,0,0,1,0,1,1,4322221,5812,55.753663731130466,0.4022101354073797,0.7918409363484856,0
9926,979,40.6444760096623,-73.16037234726875,0,1,0,1,0,0,1,0,4304634,7441,49.023575637487234,0.36866539219406447,0.7431056031815655,0
9927,1298,40.57899346793352,-74.15571162824968,0,1,0,0,0,0,0,1,4319279,775,39.73175806732731,0.19957146943619122,0.4399622626362196,0
9928,2028,40.89173522465857,-73.85916539688296,0,0,1,0,0,0,1,0,4309553,832,59.91927149115886,0.056448374055197335,0.657806990990341,0
9929,2040,40.70078634433905,-73.70511391957906,0,1,0,1,1,0,0,0,4302399,1475,28.112033818490566,0.26486293716845566,0.7116491869224151,0
9930,2149,40.81123925174116,-73.51683453972333,0,1,0,1,0,0,1,0,4301630,918,34.18286003308271,0.26398101139861063,0.5793211200368305,0
9931,1777,40.71305598916772,-74.70732272473893,0,0,0,0,0,0,0,0,4314664,8921,29.62747151488513,0.28878229029205005,0.8740248942225393,0
9932,1726,40.705950387737204,-73.64670896323248,0,1,0,0,0,0,0,0,4302676,2527,25.362267943998102,0.2838267132281751,0.8948345166697027,0
9933,1728,40.82424501503954,-73.17504850284878,1,0,0,1,1,0,0,0,4324206,562,15.086766498749192,0.4723220680972314,0.8989990644913882,0
9934,1512,40.71505520612624,-73.76758869641758,0,1,0,0,0,1,0,0,4319108,6086,57.40663580407282,0.3090723159585409,0.475773303269481,0
9935,1577,40.83630681649429,-73.95020216146773,0,0,0,1,0,0,0,0,4321542,825,51.56973824986538,0.193399209574263,0.5767712607025408,0
9936,1717,40.79928543958577,-73.46320746144818,0,0,0,0,0,0,1,0,4324858,1662,24.341368057233566,0.3808211419997478,0.8549096793998053,0
9937,682,40.76109106927641,-74.45915100388163,0,1,1,0,0,1,0,1,4321071,7769,19.131663831802733,0.15185731858567514,0.6237824205148226,0
9938,2255,40.53389877444406,-74.1491301605921,0,0,0,0,0,0,0,0,4312537,1920,31.679571258305018,0.2871614687182098,0.8682008661931728,0
9939,1396,40.592073671981915,-73.71058477724313,0,1,0,0,0,0,1,0,4314289,7816,28.945188946897957,0.3205864845854307,0.6692501430822109,0
9940,2127,40.7746799810707,-74.55866040226354,1,0,1,1,0,0,0,1,4304720,7652,8.866704826156042,0.24097047022980142,0.7796153535135129,0
9941,1714,40.77130868207319,-73.80449033282866,0,0,0,0,0,0,1,0,4325398,2878,36.7357889742148,0.26132516039539716,0.7825244015646546,0
9942,1494,40.68464403816016,-74.0687141576842,0,1,1,0,1,0,0,0,4307268,2381,66.31063192148878,0.25395491657686825,0.5672548569679949,0
9943,1691,40.84142981318386,-73.84545920248554,0,1,0,0,1,0,0,1,4328705,5484,52.5343772080749,0.41149362106850484,0.8342060662414164,0
9944,1710,40.73127047461748,-74.37361312294063,0,0,0,1,0,0,0,0,4311583,9211,45.566765779886964,0.20873345832546503,0.732131562340422,0
9945,2285,40.81777316443975,-73.34193283957774,0,0,0,0,0,0,0,0,4319152,3198,29.81221321762888,0.08665714946636278,0.5825244042719105,0
9946,2048,40.78424454288633,-73.1315182223095,0,1,1,0,0,0,0,0,4310844,6418,62.22381063446018,0.3980610666537401,0.5478019721555272,0
9947,1484,40.76667877753127,-74.14601536017881,1,0,0,0,1,1,0,1,4306547,7797,38.9298943620894,0.24840128744276813,0.6692465868291271,0
9948,1161,40.87103681384107,-73.29113587075365,0,1,0,0,0,0,0,1,4321101,7171,62.578715986166884,0.31390879198371613,0.667175550515951,0
9949,2129,40.76193703140789,-74.4628208201523,0,0,0,0,0,0,0,0,4311970,9004,18.024006537336625,0.38651453463385854,0.919820739191248,0
9950,1569,40.90182003801938,-73.94822676560199,0,1,0,1,0,0,0,1,4301073,1288,19.137856381540043,0.36165861882476713,0.6418057635574905,0
9951,1307,40.87596022537372,-73.66038826979793,0,1,0,1,0,0,1,0,4327596,9092,24.636691831965727,0.15261844214953424,0.7864461598318273,0
9952,1720,40.73989691145126,-73.84932943808315,0,1,0,1,1,0,0,0,4302850,2455,27.088493407126602,0.23257250355708636,0.9712429852023945,0
9953,1081,40.95046580967876,-74.41369579565546,1,0,0,0,1,1,0,1,4307257,6534,43.26442807688636,0.04488108294635446,0.6460750362477485,0
9954,1357,40.82707955811261,-74.56543729942685,0,1,0,0,0,0,1,0,4327824,8020,25.820710863378125,0.44579278073702205,0.5770841119456803,0
9955,1361,40.681152331612005,-73.5317500027962,0,0,1,0,0,0,1,0,4315716,2022,47.87334050629727,0.10602138901847986,0.713299531291721,0
9956,2050,40.87035527735069,-73.53923478662699,0,1,0,1,0,0,1,1,4301585,1147,36.40485779869331,0.24063277847827386,0.6243136011876783,0
9957,1823,40.770946867040635,-74.28223979188776,0,0,1,0,0,0,0,0,4326504,6141,57.01685889364904,0.0763440900264643,0.7734094878514088,0
9958,1740,40.67123451583177,-73.90604869703415,0,0,0,0,0,0,0,0,4328097,6410,47.21150801100223,0.32235471652902714,0.725216988122628,0
9959,2044,40.73001922293338,-74.21935315181805,0,0,0,0,0,0,0,0,4322309,7954,44.31079443314928,0.09360657286208929,0.6073526761857937,0
9960,2067,40.68798684533717,-74.62823956136475,0,0,0,0,0,0,0,0,4312622,8842,10.980127695800576,0.41065842382391476,0.9469646222108592,0
9961,1494,40.828654947709424,-74.78272756018214,1,0,0,0,0,0,0,0,4301483,5611,4.191830843284288,0.15002408477953436,0.7594985007489937,0
9962,1093,40.54979480727682,-74.5340643397339,0,1,0,0,0,0,0,0,4312610,8826,53.63711273523493,0.11249404445198885,0.6015090390911075,0
9963,2104,40.652029675363416,-74.30266421042548,0,0,0,0,0,0,0,0,4316794,664,7.307556685954498,0.33500127427605497,0.7214128297139375,0
9964,1822,40.85095090354153,-73.35514873628611,0,0,1,0,0,0,1,0,4322627,5080,55.28654873012358,0.4670070333417401,0.79822745023223,0
9965,1468,40.84396881126452,-74.03952913455993,0,0,0,1,0,0,0,0,4321700,821,49.90018934869417,0.21782553064150312,0.6144583040938172,0
9966,656,40.86352455064393,-73.49913965885912,0,0,1,0,0,0,0,0,4311233,6867,30.14784196046685,0.2715234804975404,0.651394517095012,0
9967,1624,40.69789745355611,-73.21774138926382,0,1,0,0,0,0,1,0,4314576,7854,33.75607970121461,0.29337731728289856,0.5068684285479994,0
9968,1170,40.51898511076013,-74.70335540882009,1,1,0,0,0,0,0,0,4312850,8998,53.36067020690267,0.10534786269593839,0.6271023959492031,0
9969,1496,40.79750268335794,-73.71926026806806,0,0,0,0,0,1,1,0,4327040,7313,41.564025979941505,0.02454339538179778,0.7785270942392956,0
9970,2104,40.76945178238275,-74.19961567090054,0,0,0,0,0,0,0,0,4311053,1040,59.565592453094034,0.1409625354254872,0.6866771407722804,0
9971,1195,40.58103770583283,-74.07469410418855,0,1,0,0,0,0,0,1,4319524,587,36.99770097236022,0.21971895380499798,0.3989645152528135,0
9972,1302,40.664808470313595,-73.8633631279398,0,0,0,0,0,0,0,0,4315402,8141,44.691039471516675,0.22303160777122136,0.6448591987562756,0
9973,584,40.5535450447174,-74.37280087104561,0,1,0,0,0,0,0,1,4319938,786,27.141450958754284,0.1398980151321243,0.6529826169432424,0
9974,925,40.81479128313001,-73.49930290883161,0,0,0,0,0,0,0,0,4310923,7024,37.45118474614668,0.22672702616210977,0.5444798411404441,0
9975,1670,40.83569474954448,-73.43466712571374,0,0,1,0,0,0,0,0,4311275,6093,44.60098744289131,0.3814880709485158,0.6969978009156321,0
