,CRASH TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,distance,severity,neutral sentiment,target
3183,1847,40.750195,-73.939835,1,0,1,0,0,0,0,0,4360902,62,61,1,1
3184,1430,40.657990000000005,-73.996925,0,0,0,0,0,0,0,0,4362979,344,65,0,1
3185,1430,40.889297,-73.83313000000001,4,0,0,0,0,0,4,0,4368917,845,6,1,1
3186,1700,40.71235,-73.89129,0,0,0,0,0,0,0,0,4363166,466,19,1,1
3187,533,40.81322,-73.897835,3,0,0,0,0,0,3,0,4366810,226,28,1,1
3188,1725,40.885952,-73.8279,1,0,0,0,0,0,1,0,4362953,286,6,1,1
3189,230,40.646328000000004,-73.91275999999999,0,0,0,0,0,0,0,0,4364552,611,15,1,1
3190,1640,40.826786,-73.892944,0,0,0,0,0,0,0,0,4366839,350,30,1,1
3191,400,40.68377,-73.8545,0,0,0,0,0,0,0,0,4370398,273,24,0,1
3192,1823,40.727222,-74.00174,0,0,0,0,0,0,0,0,4370331,153,231,1,1
3193,1500,40.68815,-73.72963,1,0,0,0,0,0,1,0,4364961,324,5,1,1
3194,300,40.878643,-73.871605,0,0,0,0,0,0,0,0,4359863,1006,9,1,1
3195,845,40.724552,-73.72452,0,0,0,0,0,0,0,0,4365363,49,9,0,1
3196,321,40.87789,-73.85093,1,0,0,0,0,0,1,0,4358794,570,8,1,1
3197,1300,40.757286,-73.904465,1,0,1,0,0,0,0,0,4363834,510,24,0,1
3198,530,40.608222999999995,-74.1294,0,0,0,0,0,0,0,0,4364460,268,44,0,1
3199,650,40.676117,-73.74046,1,0,0,0,0,0,1,0,4363447,659,7,1,1
3200,1600,40.663525,-73.893745,0,0,0,0,0,0,0,0,4367655,105,48,0,1
3201,1205,40.705254,-73.92535,0,0,0,0,0,0,0,0,4358002,107,57,1,1
3202,2115,40.84304,-73.93692,0,0,0,0,0,0,0,0,4371614,149,51,1,1
3203,2015,40.65214,-73.84298000000001,1,0,0,0,0,0,1,0,4365646,405,9,0,1
3204,1400,40.620438,-74.1672,0,0,0,0,0,0,0,0,4366241,164,40,0,1
3205,1330,40.659335999999996,-73.90907,0,0,0,0,0,0,0,0,4358569,490,37,1,1
3206,730,40.731285,-74.0103,0,0,0,0,0,0,0,0,4365405,169,151,1,1
3207,1630,40.65612,-73.9386,3,0,0,0,0,0,3,0,4366129,247,26,0,1
3208,200,40.829906,-73.85497,0,0,0,0,0,0,0,0,4359150,210,43,1,1
3209,1555,40.685062,-74.00269,2,0,0,0,2,0,0,0,4359750,259,145,1,1
3210,1201,40.844592999999996,-73.88167,0,0,0,0,0,0,0,0,4368913,358,23,0,1
3211,1550,40.67066,-73.957985,1,0,1,0,0,0,0,0,4365451,373,87,1,1
3212,900,40.657109999999996,-74.00152,0,0,0,0,0,0,0,0,4362372,171,66,0,1
3213,2300,40.766834,-73.89666,1,0,0,0,0,0,1,0,4367628,204,23,0,1
3214,545,40.688145,-73.9804,0,0,0,0,0,0,0,0,4365056,4,174,0,1
3215,200,40.766743,-73.92596999999999,0,0,0,0,0,0,0,0,4360537,530,19,1,1
3216,1514,40.76948,-73.95787,0,0,0,0,0,0,0,0,4370785,109,97,0,1
3217,1430,40.853706,-73.871864,0,0,0,0,0,0,0,0,4371437,214,18,1,1
3218,1050,40.843920000000004,-73.89461999999999,0,0,0,0,0,0,0,0,4370322,346,39,1,1
3219,1555,40.745422,-73.86806,1,0,0,0,1,0,0,0,4371432,255,15,0,1
3220,2000,40.83335,-73.93524000000001,1,0,0,0,0,0,1,0,4369063,293,50,1,1
3221,2250,40.725429999999996,-73.99678,1,0,1,0,0,0,0,0,4364176,39,249,1,1
3222,940,40.5438,-74.164795,0,0,0,0,0,0,0,0,4361226,270,21,1,1
3223,1445,40.85415,-73.88447,0,0,0,0,0,0,0,0,4365430,210,26,0,1
3224,902,40.74994,-73.9765,0,0,0,0,0,0,0,0,4367219,238,149,0,1
3225,1745,40.822105,-73.90061999999999,0,0,0,0,0,0,0,0,4371747,342,33,1,1
3226,800,40.71828,-73.89180999999999,1,0,0,0,0,0,1,0,4361215,165,20,1,1
3227,2057,40.823467,-73.91622,1,0,0,0,0,0,1,0,4359058,577,52,1,1
3228,948,40.601795,-73.97256999999999,0,0,0,0,0,0,0,0,4370925,154,34,0,1
3229,1340,40.87177,-73.879326,0,0,0,0,0,0,0,0,4357467,811,16,0,1
3230,1617,40.671555,-73.92806999999999,0,0,0,0,0,0,0,0,4367043,186,53,1,1
3231,945,40.74666,-73.99007399999999,0,0,0,0,0,0,0,0,4361808,253,147,1,1
3232,2231,40.5953,-74.1619,0,0,0,0,0,0,0,0,4371930,554,9,0,1
3233,700,40.648182,-74.02147,0,0,0,0,0,0,0,0,4370524,14,60,0,1
3234,1927,40.844463,-73.93829000000001,0,0,0,0,0,0,0,0,4372573,252,50,1,1
3235,915,40.597846999999994,-73.73978000000001,0,0,0,0,0,0,0,0,4368689,263,14,1,1
3236,605,40.707409999999996,-73.78102,0,0,0,0,0,0,0,0,4363281,591,21,1,1
3237,1316,40.819035,-73.90763000000001,0,0,0,0,0,0,0,0,4368632,615,33,1,1
3238,1330,40.660847,-73.93135,1,0,1,0,0,0,0,0,4372908,531,27,1,1
3239,1710,40.642864,-74.01266,1,0,0,0,1,0,0,0,4370174,491,61,0,1
3240,220,40.748142,-73.87643,1,0,1,0,0,0,0,0,4358239,362,13,0,1
3241,1730,40.617767,-73.93411,0,0,0,0,0,0,0,0,4365576,357,8,0,1
3242,1940,40.822502,-73.84885,0,0,0,0,0,0,0,0,4359602,227,45,1,1
3243,1930,40.720966,-73.8429,0,0,0,0,0,0,0,0,4360260,215,19,0,1
3244,1720,40.653313,-73.74646,0,0,0,0,0,0,0,0,4360272,342,6,0,1
3245,1210,40.606636,-74.00163,1,0,1,0,0,0,0,0,4367635,405,12,0,1
3246,456,40.82101,-73.86575,0,1,0,1,0,0,0,0,4368377,230,31,1,1
3247,620,40.76161,-73.97076,0,0,0,0,0,0,0,0,4357517,83,125,1,1
3248,1142,40.739384,-74.00968,1,0,0,0,0,0,1,0,4371567,102,79,1,1
3249,946,40.865406,-73.86838,0,0,0,0,0,0,0,0,4361266,875,8,1,1
3250,50,40.582977,-73.98042,3,0,0,0,0,0,3,0,4367820,451,41,1,1
3251,1700,40.871983,-73.88450999999999,1,0,0,0,0,0,1,0,4370128,292,16,0,1
3252,1700,40.67471,-73.80540500000001,0,0,0,0,0,0,0,0,4365644,474,15,0,1
3253,1830,40.677296000000005,-73.95922,1,0,0,0,1,0,0,0,4365442,348,92,1,1
3254,1743,40.624990000000004,-74.14403,1,0,0,0,1,0,0,0,4373296,396,49,0,1
3255,1630,40.643215000000005,-74.008705,1,0,1,0,0,0,0,0,4367503,321,61,0,1
3256,948,40.668648,-73.92835,0,0,0,0,0,0,0,0,4368812,105,47,1,1
3257,815,40.718340000000005,-73.73573,1,0,1,0,0,0,0,0,4362569,486,7,0,1
3258,1310,40.669533,-73.91181,1,0,0,0,0,0,1,0,4361164,220,46,0,1
3259,2200,40.84153,-73.87239,0,0,0,0,0,0,0,0,4371186,178,25,1,1
3260,1622,40.82005,-73.92088000000001,0,0,0,0,0,0,0,0,4364676,187,61,0,1
3261,945,40.679893,-73.76446,1,0,1,0,0,0,0,0,4366178,710,8,0,1
3262,2130,40.75882,-73.81121,1,0,0,0,1,0,0,0,4368793,454,15,1,1
3263,2330,40.766502,-73.99418,0,0,0,0,0,0,0,0,4361152,297,89,1,1
3264,2334,40.654796999999995,-73.93943,1,0,0,0,0,0,1,0,4360477,402,27,0,1
3265,1825,40.900209999999994,-73.8865,0,0,0,0,0,0,0,0,4368179,1244,6,0,1
3266,135,40.646576,-73.92577,0,0,0,0,0,0,0,0,4360987,627,9,1,1
3267,1700,40.79548,-73.96191,0,0,0,0,0,0,0,0,4364302,164,43,0,1
3268,1700,40.62438,-74.13936,0,0,0,0,0,0,0,0,4362560,273,54,0,1
3269,826,40.71196,-73.9407,1,0,0,0,1,0,0,0,4359997,170,49,1,1
3270,340,40.75196,-73.85455999999999,0,0,0,0,0,0,0,0,4364100,311,13,0,1
3271,2105,40.637474,-74.08431999999999,0,0,0,0,0,0,0,0,4363793,234,53,1,1
3272,1725,40.62508,-73.962326,1,0,0,0,0,0,1,0,4362940,346,26,0,1
3273,1945,40.58979,-74.19329,0,0,0,0,0,0,0,0,4359541,809,5,0,1
3274,1635,40.764509999999994,-73.77448000000001,0,0,0,0,0,0,0,0,4363632,917,8,1,1
3275,1730,40.75325,-73.9123,0,0,0,0,0,0,0,0,4363829,891,18,0,1
3276,2121,40.627155,-73.96563,0,0,0,0,0,0,0,0,4367575,271,31,0,1
3277,1810,40.57529,-73.97655,0,0,0,0,0,0,0,0,4368090,191,32,1,1
3278,1520,40.7525,-73.990204,1,0,1,0,0,0,0,0,4368865,231,141,1,1
3279,30,40.600346,-73.93096,0,0,0,0,0,0,0,0,4366215,233,19,1,1
3280,1545,40.69168,-73.999344,0,0,0,0,0,0,0,0,4361008,78,257,1,1
3281,1824,40.635185,-73.92862,0,0,0,0,0,0,0,0,4364136,1056,5,1,1
3282,1900,40.738116999999995,-73.7973,0,0,0,0,0,0,0,0,4359655,246,8,1,1
3283,100,40.758587,-73.91933399999999,0,0,0,0,0,0,0,0,4361045,1165,24,0,1
3284,1633,40.744656,-73.87855,1,0,0,0,1,0,0,0,4364695,45,13,0,1
3285,330,40.690502,-73.8227,0,0,0,0,0,0,0,0,4363557,620,11,0,1
3286,1135,40.67828,-73.958855,0,0,0,0,0,0,0,0,4361748,324,92,1,1
3287,1913,40.631565,-73.94635,1,0,0,0,0,0,1,0,4369507,751,11,0,1
3288,1830,40.74133,-73.94814000000001,2,0,0,0,0,0,2,0,4360358,367,45,1,1
3289,5,40.71369,-74.01375999999999,0,0,0,0,0,0,0,0,4363687,116,255,1,1
3290,1443,40.808243,-73.92785,0,0,0,0,0,0,0,0,4369862,104,63,1,1
3291,1215,40.752434,-73.87532,0,0,0,0,0,0,0,0,4372580,798,11,0,1
3292,1324,40.790394,-73.945526,0,0,0,0,0,0,0,0,4362696,400,44,0,1
3293,1800,40.635242,-74.16620999999999,0,0,0,0,0,0,0,0,4366851,251,28,0,1
3294,2215,40.761715,-73.96113000000001,0,0,0,0,0,0,0,0,4369897,369,107,1,1
3295,1746,40.60168,-74.1633,0,0,0,0,0,0,0,0,4359208,174,17,0,1
3296,220,40.57147,-73.86225999999999,0,0,0,0,0,0,0,0,4364797,1738,1,0,1
3297,1545,40.846503999999996,-73.82629,1,0,0,0,0,0,1,0,4358631,380,26,0,1
3298,355,40.57047,-74.118515,0,0,0,0,0,0,0,0,4362865,205,32,1,1
3299,1410,40.694427000000005,-73.924255,0,0,0,0,0,0,0,0,4368707,166,56,1,1
3300,1431,40.68916,-73.99263,0,0,0,0,0,0,0,0,4369319,81,169,1,1
3301,335,40.813373999999996,-73.956276,1,0,0,0,1,0,0,0,4370142,410,26,1,1
3302,1710,40.6385,-73.94991,0,0,0,0,0,0,0,0,4367555,856,15,0,1
3303,615,40.900486,-73.85410999999999,1,0,0,0,0,0,1,0,4362008,257,5,1,1
3304,1535,40.73811,-73.78941999999999,0,0,0,0,0,0,0,0,4370484,223,7,1,1
3305,1230,40.669518,-73.91181,0,0,0,0,0,0,0,0,4359811,220,46,0,1
3306,1033,40.786118,-73.804085,0,0,0,0,0,0,0,0,4370938,852,9,1,1
3307,1720,40.778904,-73.96024,0,0,0,0,0,0,0,0,4372463,333,82,0,1
3308,50,40.738796,-73.80846,0,0,0,0,0,0,0,0,4365606,667,13,0,1
3309,20,40.678356,-73.93302,0,0,0,0,0,0,0,0,4365915,234,66,1,1
3310,15,40.709022999999995,-73.79819499999999,1,0,1,0,0,0,0,0,4362806,231,33,0,1
3311,1500,40.524612,-74.230446,0,0,0,0,0,0,0,0,4372235,154,16,0,1
3312,910,40.722120000000004,-73.988884,0,0,0,0,0,0,0,0,4362779,275,232,0,1
3313,40,40.67268,-73.953026,0,0,0,0,0,0,0,0,4359570,405,80,1,1
3314,1420,40.715472999999996,-73.95185,0,0,0,0,0,0,0,0,4371814,139,64,1,1
3315,1517,40.854434999999995,-73.88852,0,0,0,0,0,0,0,0,4357250,199,30,1,1
3316,1910,40.68708,-73.913895,0,0,0,0,0,0,0,0,4369343,162,46,1,1
3317,2200,40.768597,-73.967766,0,0,0,0,0,0,0,0,4370819,154,102,0,1
3318,100,40.73952,-73.99899,0,0,0,0,0,0,0,0,4363686,507,157,1,1
3319,1300,40.804256,-73.9193,0,0,0,0,0,0,0,0,4363700,138,53,0,1
3320,936,40.742256,-73.97768,1,0,1,0,0,0,0,0,4358424,225,141,0,1
3321,2323,40.85429,-73.90026999999999,0,0,0,0,0,0,0,0,4357686,188,35,1,1
3322,1310,40.755554,-73.88537600000001,0,0,0,0,0,0,0,0,4363976,653,16,0,1
3323,1025,40.63407,-74.01332,0,0,0,0,0,0,0,0,4369623,417,48,0,1
3324,1830,40.861668,-73.89134,1,0,1,0,0,0,0,0,4364150,11,29,1,1
3325,2239,40.856625,-73.8319,1,0,0,0,0,0,1,0,4372077,252,23,1,1
3326,0,40.723473,-73.94861,0,0,0,0,0,0,0,0,4363755,86,55,1,1
3327,657,40.603184000000006,-74.14104,0,0,0,0,0,0,0,0,4359454,18,31,1,1
3328,1040,40.648922,-73.94938,1,0,1,0,0,0,0,0,4363005,119,29,1,1
3329,2210,40.589886,-74.16441999999999,0,0,0,0,0,0,0,0,4365831,462,10,0,1
3330,1340,40.8883,-73.85682,1,0,1,0,0,0,0,0,4361719,1036,7,1,1
3331,1520,40.8,-73.95116999999999,1,0,0,0,0,0,1,0,4362636,167,44,0,1
3332,2220,40.656597,-73.9035,0,0,0,0,0,0,0,0,4367854,92,36,1,1
3333,2130,40.713444,-73.99854,0,0,0,0,0,0,0,0,4368046,129,374,1,1
3334,1902,40.86697,-73.837326,1,0,0,0,0,0,1,0,4371466,655,12,0,1
3335,1230,40.709984000000006,-73.96252,0,0,0,0,0,0,0,0,4370570,95,84,1,1
3336,1620,40.629288,-74.111176,1,0,1,0,0,0,0,0,4363386,457,54,0,1
3337,850,40.826275,-73.85970999999999,0,0,0,0,0,0,0,0,4363209,344,31,1,1
3338,330,40.71335,-73.98085,0,0,0,0,0,0,0,0,4358201,166,193,0,1
3339,2020,40.631157,-73.8897,0,0,0,0,0,0,0,0,4372375,1189,6,1,1
3340,1507,40.75645,-73.97032,0,0,0,0,0,0,0,0,4362431,155,136,1,1
3341,620,40.65777,-73.93961999999999,1,0,0,0,0,0,1,0,4360462,271,27,0,1
3342,645,40.827290000000005,-73.91026,0,0,0,0,0,0,0,0,4359405,759,38,1,1
3343,1640,40.827057,-73.95201999999999,0,0,0,0,0,0,0,0,4366028,759,22,1,1
3344,1600,40.706345,-73.95826,0,0,0,0,0,0,0,0,4362946,192,74,1,1
3345,2200,40.624313,-73.94717,1,0,0,0,0,0,1,0,4370229,919,10,1,1
3346,2150,40.63332,-73.95394,2,0,0,0,0,0,2,0,4361559,895,23,0,1
3347,1840,40.635838,-74.11248,0,0,0,0,0,0,0,0,4359140,104,39,1,1
3348,2020,40.630109999999995,-74.01001,0,0,0,0,0,0,0,0,4368805,438,21,1,1
3349,20,40.769703,-73.914,0,0,0,0,0,0,0,0,4364113,27,25,0,1
3350,1247,40.638554,-73.93768,0,0,0,0,0,0,0,0,4361962,714,10,1,1
3351,1530,40.802116,-73.9361,0,0,0,0,0,0,0,0,4371087,445,60,0,1
3352,259,40.6442,-73.96595,1,0,0,0,0,0,1,0,4370308,395,49,0,1
3353,1605,40.816704,-73.838875,2,0,0,0,0,0,2,0,4361005,434,27,1,1
3354,2324,40.854820000000004,-73.9112,0,0,0,0,0,0,0,0,4358681,5,61,1,1
3355,1925,40.759335,-73.90314000000001,1,0,0,0,0,0,1,0,4358710,326,24,0,1
3356,1700,40.714928,-74.00795,0,0,0,0,0,0,0,0,4367463,76,301,1,1
3357,10,40.659542,-73.93021999999999,0,0,0,0,0,0,0,0,4356935,630,23,1,1
3358,2250,40.709568,-73.79115,0,0,0,0,0,0,0,0,4365905,228,29,1,1
3359,1420,40.66758,-73.737404,0,0,0,0,0,0,0,0,4367475,533,4,1,1
3360,1300,40.678257,-73.81522,0,0,0,0,0,0,0,0,4368840,753,14,0,1
3361,915,40.810287,-73.90172,1,0,0,0,0,0,1,0,4362497,220,31,1,1
3362,2140,40.748806,-73.91268000000001,0,0,0,0,0,0,0,0,4361159,448,17,0,1
3363,1245,40.783885999999995,-73.958694,0,0,0,0,0,0,0,0,4364224,54,48,0,1
3364,900,40.864807,-73.91937,0,0,0,0,0,0,0,0,4365466,93,53,1,1
3365,1601,40.878643,-73.871605,1,0,0,0,0,0,1,0,4358135,1006,9,1,1
3366,2330,40.669098,-73.93666,1,0,0,0,0,0,1,0,4360104,390,62,1,1
3367,1620,40.86006,-73.891136,0,0,0,0,0,0,0,0,4371547,66,35,1,1
3368,1600,40.643986,-74.01149000000001,0,0,0,0,0,0,0,0,4370098,329,62,0,1
3369,1355,40.78519,-73.94934,1,0,0,0,0,0,1,0,4366624,206,49,0,1
3370,730,40.82902,-73.94485,0,0,0,0,0,0,0,0,4371122,214,35,1,1
3371,2120,40.890823,-73.86325,0,0,0,0,0,0,0,0,4362310,927,7,1,1
3372,1010,40.681473,-73.72776,0,0,0,0,0,0,0,0,4360192,775,4,1,1
3373,1025,40.664229999999996,-73.919106,0,0,0,0,0,0,0,0,4362894,507,25,1,1
3374,1100,40.664207,-73.92936999999999,0,0,0,0,0,0,0,0,4369811,158,26,1,1
3375,810,40.704494,-73.81743,0,0,0,0,0,0,0,0,4363581,868,28,0,1
3376,1051,40.811733000000004,-73.9267,0,0,0,0,0,0,0,0,4364675,81,63,1,1
3377,1220,40.799145,-73.972534,0,0,0,0,0,0,0,0,4369383,257,25,1,1
3378,2109,40.612137,-73.98625,0,0,0,0,0,0,0,0,4369297,458,28,0,1
3379,1530,40.71071,-73.79304499999999,0,0,0,0,0,0,0,0,4364311,291,30,1,1
3380,1900,40.867129999999996,-73.88383499999999,0,0,0,0,0,0,0,0,4370121,608,20,0,1
3381,200,40.715412,-73.860535,1,0,1,0,0,0,0,0,4371308,511,13,1,1
3382,908,40.665375,-73.934235,0,0,0,0,0,0,0,0,4366722,486,60,1,1
3383,1110,40.873695,-73.90816,1,0,1,0,0,0,0,0,4372274,215,29,0,1
3384,2155,40.892956,-73.86381999999999,4,0,0,0,0,0,4,0,4361149,730,5,1,1
3385,1101,40.652485,-73.92947,0,0,0,0,0,0,0,0,4369817,921,16,1,1
3386,750,40.8355,-73.85625,0,0,0,0,0,0,0,0,4367955,357,36,1,1
3387,1513,40.804043,-73.907234,0,0,0,0,0,0,0,0,4369100,294,26,0,1
3388,1930,40.76132,-73.9171,0,0,0,0,0,0,0,0,4359476,906,26,0,1
3389,1614,40.803143,-73.97256,1,0,0,0,0,0,1,0,4363563,634,23,1,1
3390,1726,40.847412,-73.93330999999999,0,0,0,0,0,0,0,0,4364131,89,60,1,1
3391,1847,40.897934,-73.857056,3,0,0,0,0,0,3,0,4365695,376,4,1,1
3392,215,40.719390000000004,-73.98685,0,0,0,0,0,0,0,0,4365985,16,209,0,1
3393,320,40.6544,-73.92044,0,0,0,0,0,0,0,0,4371448,824,18,1,1
3394,2318,40.748129999999996,-73.77288,0,0,0,0,0,0,0,0,4371116,766,6,1,1
3395,1515,40.660656,-73.885796,0,0,0,0,0,0,0,0,4362513,655,30,0,1
3396,815,40.60071,-73.75376,0,0,0,0,0,0,0,0,4368582,107,16,0,1
3397,1910,40.6446,-74.02161,1,0,1,0,0,0,0,0,4358699,67,62,0,1
3398,1312,40.730198,-73.954254,0,0,0,0,0,0,0,0,4359166,358,53,1,1
3399,0,40.609528000000005,-74.07019,0,0,0,0,0,0,0,0,4360384,413,54,1,1
3400,124,40.860516,-73.9146,0,0,0,0,0,0,0,0,4367217,490,64,1,1
3401,1250,40.67816,-73.99613000000001,0,0,0,0,0,0,0,0,4369318,149,129,1,1
3402,1105,40.754985999999995,-73.74535,1,0,0,0,0,0,1,0,4371462,455,44,1,1
3403,1444,40.756145000000004,-73.8798,0,0,0,0,0,0,0,0,4364108,855,15,0,1
3404,606,40.703697,-73.828575,0,0,0,0,0,0,0,0,4366233,496,17,0,1
3405,1800,40.67922,-73.86140999999999,0,0,0,0,0,0,0,0,4357824,272,29,0,1
3406,2330,40.663925,-73.89961,0,0,0,0,0,0,0,0,4365746,249,48,0,1
3407,1030,40.702892,-73.86916,0,0,0,0,0,0,0,0,4370392,646,23,1,1
3408,553,40.74321,-73.82262,1,0,0,0,0,0,1,0,4358461,895,16,0,1
3409,2319,40.681686,-73.871574,0,0,0,0,0,0,0,0,4365760,198,30,0,1
3410,1740,40.666893,-73.80546,0,0,0,0,0,0,0,0,4359703,339,14,0,1
3411,2230,40.863113,-73.92061600000001,0,0,0,0,0,0,0,0,4367743,231,56,1,1
3412,1800,40.66384,-73.92166,0,0,0,0,0,0,0,0,4365318,461,21,1,1
3413,1925,40.83648,-73.897736,0,0,0,0,0,0,0,0,4368890,626,35,1,1
3414,1100,40.586956,-73.921295,0,0,0,0,0,0,0,0,4369157,751,13,1,1
3415,1730,40.725773,-74.00091,0,0,0,0,0,0,0,0,4366008,153,240,1,1
3416,30,40.696033,-73.98453,2,0,0,0,0,0,2,0,4356837,19,200,0,1
3417,1530,40.622203999999996,-73.94405,0,0,0,0,0,0,0,0,4363891,562,6,0,1
3418,1740,40.661471999999996,-73.73524499999999,0,0,0,0,0,0,0,0,4362828,507,4,1,1
3419,900,40.84713,-73.82114399999999,0,0,0,0,0,0,0,0,4361006,634,19,0,1
3420,1620,40.667038,-73.7682,1,0,0,0,0,0,1,0,4364341,142,10,0,1
3421,1126,40.751446,-74.001434,0,0,0,0,0,0,0,0,4362064,224,104,1,1
3422,1500,40.627132,-74.01257,0,0,0,0,0,0,0,0,4358374,296,22,1,1
3423,2013,40.828777,-73.9032,0,0,0,0,0,0,0,0,4365658,409,31,1,1
3424,0,40.827343,-73.94279,0,0,0,0,0,0,0,0,4359320,56,44,1,1
3425,2245,40.787659999999995,-73.84787,0,0,0,0,0,0,0,0,4360485,363,30,1,1
3426,2006,40.69925,-73.98787,0,0,0,0,0,0,0,0,4362436,16,208,0,1
3427,1500,40.68789,-73.90724,0,0,0,0,0,0,0,0,4364726,311,57,1,1
3428,210,40.680855,-74.00305,1,0,0,0,0,0,1,0,4369937,361,95,1,1
3429,1425,40.728653,-73.81515999999999,0,0,0,0,0,0,0,0,4359841,626,10,0,1
3430,1030,40.744926,-73.71598,0,0,0,0,0,0,0,0,4370363,1189,12,0,1
3431,1815,40.620470000000005,-73.922226,0,0,0,0,0,0,0,0,4372162,999,8,0,1
3432,1520,40.80897,-73.94833,0,0,0,0,0,0,0,0,4369232,40,53,1,1
3433,830,40.837086,-73.93675999999999,0,0,0,0,0,0,0,0,4371619,445,46,1,1
3434,1525,40.827329999999996,-73.8498,0,0,0,0,0,0,0,0,4358082,416,41,1,1
3435,838,40.683002,-73.883514,1,0,1,0,0,0,0,0,4367647,79,54,0,1
3436,200,40.735157,-73.95508000000001,0,0,0,0,0,0,0,0,4371809,20,41,1,1
3437,430,40.691959999999995,-73.86332,1,0,0,0,0,0,1,0,4360330,239,32,0,1
3438,1845,40.820515,-73.930695,0,0,0,0,0,0,0,0,4370273,369,62,1,1
3439,1120,40.702362,-73.91291,0,0,0,0,0,0,0,0,4363613,84,54,1,1
3440,1000,40.826397,-73.92116,0,0,0,0,0,0,0,0,4362911,30,53,0,1
3441,5,40.7176,-73.75232,0,0,0,0,0,0,0,0,4366376,1174,8,1,1
3442,900,40.777542,-73.95701600000001,0,0,0,0,0,0,0,0,4361242,378,71,0,1
3443,1025,40.709633000000004,-73.767815,0,0,0,0,0,0,0,0,4370198,26,8,1,1
3444,930,40.741257,-73.97728000000001,2,0,0,0,0,0,2,0,4366163,310,144,0,1
3445,1820,40.718678000000004,-73.9405,1,0,0,0,0,0,1,0,4371812,401,42,1,1
3446,715,40.604690000000005,-73.94631,1,0,0,0,0,0,1,0,4370334,501,17,1,1
3447,1737,40.77493,-73.950806,0,0,0,0,0,0,0,0,4359914,295,70,0,1
3448,700,40.733684999999994,-73.92396,1,0,0,0,0,0,1,0,4359555,339,15,1,1
3449,1820,40.743922999999995,-73.85733,3,0,0,0,0,0,3,0,4370637,310,10,0,1
3450,840,40.682644,-73.97175,1,0,0,0,0,0,1,0,4367322,159,111,1,1
3451,1120,40.753525,-73.994545,0,0,0,0,0,0,0,0,4360210,220,124,1,1
3452,1000,40.62726,-74.02211,0,0,0,0,0,0,0,0,4371055,253,56,1,1
3453,2115,40.667736,-73.826614,2,0,0,0,0,0,2,0,4369389,617,9,0,1
3454,1520,40.670006,-73.95328,1,0,0,0,0,0,1,0,4365446,554,82,1,1
3455,1228,40.84772,-73.889206,1,0,0,0,1,0,0,0,4365423,302,36,1,1
3456,1050,40.66643,-73.72981,0,0,0,0,0,0,0,0,4368658,790,2,1,1
3457,1520,40.833187,-73.897026,0,0,0,0,0,0,0,0,4363735,427,31,1,1
3458,2332,40.89967,-73.87224599999999,0,0,0,0,0,0,0,0,4363359,360,5,1,1
3459,1400,40.83867,-73.906456,0,0,0,0,0,0,0,0,4362909,283,37,1,1
3460,1431,40.824184,-73.937225,0,0,0,0,0,0,0,0,4364886,316,56,1,1
3461,1500,40.68205,-73.8605,0,0,0,0,0,0,0,0,4366675,463,28,0,1
3462,1118,40.5415,-74.16254,0,0,0,0,0,0,0,0,4366104,334,20,1,1
3463,145,40.734978000000005,-73.8614,1,0,0,0,0,0,1,0,4357271,717,9,0,1
3464,514,40.820515,-73.930695,0,0,0,0,0,0,0,0,4370286,369,62,1,1
3465,1650,40.714065999999995,-73.95163000000001,0,0,0,0,0,0,0,0,4361167,98,68,1,1
3466,2015,40.742195,-73.714035,0,0,0,0,0,0,0,0,4369304,1140,12,0,1
3467,1817,40.88219,-73.85065999999999,0,0,0,0,0,0,0,0,4368904,772,8,1,1
3468,1423,40.642864,-74.01266,2,0,0,0,2,0,0,0,4372073,491,61,0,1
3469,611,40.712579999999996,-74.00979,2,0,0,0,0,0,2,0,4363821,85,281,1,1
3470,1859,40.816353,-73.86773000000001,0,0,0,0,0,0,0,0,4364811,284,27,1,1
3471,1135,40.858406,-73.85311999999999,0,0,0,0,0,0,0,0,4364197,192,18,1,1
3472,1630,40.679390000000005,-73.97749,0,0,0,0,0,0,0,0,4359711,230,108,0,1
3473,1700,40.62916,-74.017494,0,0,0,0,0,0,0,0,4358067,260,47,1,1
3474,110,40.659107,-73.923225,0,0,0,0,0,0,0,0,4366126,909,19,1,1
3475,206,40.78739,-73.938225,0,0,0,0,0,0,0,0,4367158,827,39,0,1
3476,225,40.573708,-73.99072,0,0,0,0,0,0,0,0,4360762,823,32,1,1
3477,630,40.835358,-73.94022,0,0,0,0,0,0,0,0,4360081,367,41,1,1
3478,1108,40.655632000000004,-73.95987,0,0,0,0,0,0,0,0,4360647,92,42,1,1
3479,2127,40.823679999999996,-73.91448000000001,0,0,0,0,0,0,0,0,4362903,705,41,1,1
3480,1300,40.77613,-73.910706,0,0,0,0,0,0,0,0,4370653,81,23,0,1
3481,2115,40.674145,-73.880615,1,0,1,0,0,0,0,0,4365100,635,54,0,1
3482,1542,40.634246999999995,-73.949135,2,0,0,0,0,0,2,0,4369921,1065,16,1,1
